id;anio;titulo;subtitulo_div;categoria;relevancia;slug;post_url;pdf_url;archivo;bytes;paginas;chars;estado
3400;2024;ORDENANZA N° 022-2024 J.M.;"POR LA QUE SE ACEPTA EL VETO PARCIAL OPUESTO POR EL INTENDENTE MUNICIPAL A LA ORDENANZA N° 017-2024 KM ""POR LA CUAL SE CREA EL REGISTRO DE PRESTADORES Y SE REGLAMENTA EL SERVICIO DE TRANSPOTE DE PASAJEROS A TRAVES DEL USO DE PLATAFORMAS DE APLICAION DIGITAL EN EL DISTRITO DE CIUDAD DEL ESTE"".";Ordenanzas Junta Municipal año 2024;;ordenanza-n-022-2024-jm;https://mcde.gov.py/post/ordenanza-n-022-2024-jm;https://mcde.gov.py/api/v1/public/file/9958c50d6adaace6f5880b665fe3d11a0c5e1bb8a98da4b9160417fc;03_PDF_Originales/2024/3400_ordenanza-n-022-2024-jm.pdf;953392;3;5537;ok
3303;2025;ORDENANZA N° 040-2024 J.M.;POR LA CUAL QUEDAN SANCIONADAS LAS NORMAS LEGALES PERTINENTES, Y SE REGLAMENTA EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE, Y SE ESTABLECEN LOS IMPORTES DE TASAS, CONTRIBUCIONES ESPECIALES Y OTROS INGRESOS NO TRIBUTARIOS, ASÍ COMO LAS NORMAS DE APLICACIÓN GENERAL EN EL PROCESO DE  RECAUDACION DE LA MUNICIPALIDAD DE CIUDAD DEL ESTE PARA EL EJERCICIO FISCAL 2025.-; Ordenanzas Junta Municipal año 2025;;ordenanza-n-040-2024-jm;https://mcde.gov.py/post/ordenanza-n-040-2024-jm;https://mcde.gov.py/api/v1/public/file/00b767eeab9bc37152083b4a6d8ef43d6a1c48e0096265271ca2bbe4;03_PDF_Originales/2025/3303_ordenanza-n-040-2024-jm.pdf;6476017;28;103604;ok
3533;2025;ORDENANZA N° 013-2025 J.M.;POR LA CUAL SE AUTORIZA A LA INTENDENCIA MUNICIPAL A EJECUTAR Y ESTABLECER LOS PARÁMETROS LEGALES QUE REGULAN EL CONTROL, LA FISCALIZACIÓN Y EL COBRO DE ESTACIONAMIENTO TARIFADO Y CONTROLADO EN EL MUNICIPIO DE CIUDAD DEL ESTE.-; Ordenanzas Junta Municipal año 2025;;ordenanza-n-013-2025-jm;https://mcde.gov.py/post/ordenanza-n-013-2025-jm;https://mcde.gov.py/api/v1/public/file/b1fd8b3140a82562f71fbe66471c7ce4438614259b1ff95e0e9ca4db;03_PDF_Originales/2025/3533_ordenanza-n-013-2025-jm.pdf;7980117;11;38475;ok
3736;2025;ORDENANZA Nº 016-2025 JM;"POR LA CUAL SE MODIFICA EL PUNTO 1 DELART159° DE LA ORDENANZA N° 040/2024 J.M. ""POR LA CUAL QUEDAN SANCIONADAS LAS NORMAS LEGALES PERTINENTES, Y SE REGLAMENTA EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE, Y SE ESTABLECEN LOS IMPORTES DE TASAS, CONTRIBUCIONES ESPECIALES Y OTROS INGRESOS NO TRIBUTARIOS, ASÍ COMO LAS NORMAS DE APLICACIÓN GENERAL EN EL PRO CESO DE RECAUDACION DE LA MUNICIPALIDAD DE CIUDAD DEL ESTE PARA E EJ ICIO FISCAL 2026"" "; Ordenanzas Junta Municipal año 2025;;ordenanza-n-016-2025-jm;https://mcde.gov.py/post/ordenanza-n-016-2025-jm;https://mcde.gov.py/api/v1/public/file/f9100384b67d0028b6cb78b36e3054a8fa1fce30072b797e75e98b74;03_PDF_Originales/2025/3736_ordenanza-n-016-2025-jm.pdf;2560727;4;14561;ok
3739;2025;ORDENANZA Nº 011-2025 JM;POR LA CUAL SE MODIFICA EL NUMERAI, 1° DEL ART. 163 DE LA ORDENANZA TRIBUTARIA N° 040/2024 “POR LA CUAL QUEDAN SANCIONADAS LAS NORMAS LEGALES PERTINENTES, Y SE REGLAMENTA EL REGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD  DEL ESTE Y SE ESTABLECEN LOS IMPORTES DE TASAS, CONTRIBUCIONES ESPECIALES Y OTROS INGRESOS NO TRIBUTARIOS, ASI COMO LAS NORMAS DE APLICACIÓN GENERAL EN EL PROCESO DE RECAUDACION DE LA MUNICIPALIDAD DE CIUDAD DEL ESTE PARA EL EJERCICIO FISCAL 2025”  ; Ordenanzas Junta Municipal año 2025;;ordenanza-n-011-2025-jm;https://mcde.gov.py/post/ordenanza-n-011-2025-jm;https://mcde.gov.py/api/v1/public/file/08c245de4a85fabed72b38bc0624988df4952218d03700937934d9ae;03_PDF_Originales/2025/3739_ordenanza-n-011-2025-jm.pdf;931788;2;6533;ok
3741;2025;ORDENANZA Nº 009-2025 JM;POR LA CUAL SE MODIFICA EL ARTÍCULO 48 DE LA ORDENANZA TRIBUTARIA N° 040/2024 J.M., A FIN DE ADECUARLO A LAS DISPOSICIONES DE LA LEY N' 7459/2025 Y A  LOS LINEAMIENTOS DE LA AGENCIA NACIONAL DE TRÁNSITO y SEGURIDAD VIAL (ANTSV).; Ordenanzas Junta Municipal año 2025;;ordenanza-n-009-2025-jm;https://mcde.gov.py/post/ordenanza-n-009-2025-jm;https://mcde.gov.py/api/v1/public/file/dc2bd2e4a4dd6ea3fef9923e65540966d2527173ecb8f9058a6a5a0b;03_PDF_Originales/2025/3741_ordenanza-n-009-2025-jm.pdf;729440;2;4815;ok
3742;2025;ORDENANZA Nº 007-2025 JM;"POR LA CUAL SE MODIFICA EL ART. 157° DE LA ORDENANZA 040/2024 J.M. ""POR LA CUAL QUEDAN SANCIONADAS LAS NORMAS LEGALES PERTINENTES, Y SE REGLAMENTA EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE, Y SE ESTABLECEN LOS IMPORTES DE TASAS, CONTRIBUCIONES ESPECIALES Y OTROS INGRESOS NO TRIBUTARIOS, ASÍ COMO LAS NORMAS DE APLICACIÓN GENERAL EN EL PROCESO DE RECAUDACION DE LA MUNICIPALIDAD DE CIUDAD DEL ESTE PARA EL EJERCICIO FISCAL 2025"""; Ordenanzas Junta Municipal año 2025;;ordenanza-n-007-2025-jm;https://mcde.gov.py/post/ordenanza-n-007-2025-jm;https://mcde.gov.py/api/v1/public/file/38cc30088ffa1e52e9efa32807ecf7656cb3094cfe9eaf52d4b79e27;03_PDF_Originales/2025/3742_ordenanza-n-007-2025-jm.pdf;2664965;4;11110;ok
3691;2026;ORDENANZA Nº 006-2026 JM ;POR EL CUAL SE REGULA EL USO DEL SUELO Y SE ESTABLECE COMO ZONA RESIDENCIAL UNA PARTE DEL BARRIO BOQUERON  DEL MUNICIPIO BARRIO BOQUERON II;Ordenanzas Junta Municipal año 2026;;ordenanza-n-006-2026-jm-;https://mcde.gov.py/post/ordenanza-n-006-2026-jm-;https://mcde.gov.py/api/v1/public/file/34af2d44f4e487a0d7c3fc7fcbad2d5239699dca36591be199e83e66;03_PDF_Originales/2026/3691_ordenanza-n-006-2026-jm-.pdf;2198190;5;0;escaneado_sin_texto
3692;2026;ORDENANZA Nº 007-2026 JM;POR EL CUAL SE REGULA EL USO DEL SUELO Y SE ESTABLECE LA ZONA RESIDENCIAL DEL AREA 1 DEL MUNICIPIO DE CIUDAD DEL ESTE;Ordenanzas Junta Municipal año 2026;;ordenanza-n-007-2026-jm;https://mcde.gov.py/post/ordenanza-n-007-2026-jm;https://mcde.gov.py/api/v1/public/file/c980c60cf4329f2eef91e42b346ba62838de0d101f806af9e4a9088a;03_PDF_Originales/2026/3692_ordenanza-n-007-2026-jm.pdf;2109895;6;0;escaneado_sin_texto
3693;2026;ORDENANZA M. N°003-2026 J.M.;POR LA CUAL SE MODIFICAN LAS ORDENANZAS N° 11-1994 Y N° 27-2014 REFERENTES A LA REGULACION DEL USO DE SUELO EN EL MUNICIPIO DE CIUDAD DEL ESTE, INCORPORANDO CRITERIOS ACTUALIZADOS DE PLANIFICACION URBANA, ORDENAMENTO TERRITORIAL Y PROTECCION AMBIENTAL ;Ordenanzas Junta Municipal año 2026;;ordenanza-m-n003-2026-jm;https://mcde.gov.py/post/ordenanza-m-n003-2026-jm;https://mcde.gov.py/api/v1/public/file/401dd4ccbb931bbd6b647ffc4e99ace6b3f3ddcec62f1db695d22f9b;03_PDF_Originales/2026/3693_ordenanza-m-n003-2026-jm.pdf;2968317;5;0;escaneado_sin_texto
3737;2026;ORDENANZA N° 015 -2026 J.M.;"POR LA CUAL SE MODIFICA EL CAPÍTULO 14 ""DEL IMPUESTO A LA PUBLICIDAD"", ARTÍCULO 111° DE LA ORDENANZA N° 040/2024 J.M., QUE ESTABLECE EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE PARA EL EJERCICIO FISCAL 2026.-";Ordenanzas Junta Municipal año 2026;;ordenanza-n-015--2026-jm;https://mcde.gov.py/post/ordenanza-n-015--2026-jm;https://mcde.gov.py/api/v1/public/file/f68cf3f9813806abd0fcce9f5ef49d49f00e3f99ab3174ef27ee80f6;03_PDF_Originales/2026/3737_ordenanza-n-015--2026-jm.pdf;962383;2;6261;ok
3738;2026;ORDENANZA Nº 014-2026 JM;POR LA CUAL SE AMPLÍA EL ARTÍCULO 155° DE LA ORDENANZA N° 040/2024 J.M., QUE ESTABLECE EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE PARA EL EJERCICIO FISCAL 2026, INCORPORANDO EL CANON POR PRESTACIÓN DE SERVICIOS DE LA CLINICA VETERINARIA MUNICIPAL.;Ordenanzas Junta Municipal año 2026;;ordenanza-n-014-2026-jm;https://mcde.gov.py/post/ordenanza-n-014-2026-jm;https://mcde.gov.py/api/v1/public/file/516e400a3a4d14dd12efdc381a1042e21c57981d25aac4ad169765d5;03_PDF_Originales/2026/3738_ordenanza-n-014-2026-jm.pdf;819180;2;5321;ok
3740;2026;ORDENANZA Nº 010-2026 JM;POR LA CUAL SE MODIFICAEL ARTICULO 105 DE LA ORDENANZA N° 040/2024 J.M., QUE ESTABLECE EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE PARA EL EJERCICIO FISCAL, 2026, EN LO RELATIVO A LOS TIPOS DE JUEGOS DE AZAR AUTORIZADOS PARA SU EXPLOTACIÓN CON EXCLUSIVIDAD MUNICIPAL.  ;Ordenanzas Junta Municipal año 2026;;ordenanza-n-010-2026-jm;https://mcde.gov.py/post/ordenanza-n-010-2026-jm;https://mcde.gov.py/api/v1/public/file/507ab13ffcc5601d3e880f4f2f91247d2f434c43166e02e8364c21dd;03_PDF_Originales/2026/3740_ordenanza-n-010-2026-jm.pdf;875370;2;5210;ok
3743;2026;ORDENANZA Nº 004-2026 JM;POR LA CUAL SE AMPLÍA EL NUMERAL N° 9 DEL ARTÍCULO 163° DE LA ORDENANZA TRIBUTARIA N° 040/2024 J.M., “POR LA CUAL QUEDAN SANCIONADAS LAS NORMAS LEGALES PERTINENTES, Y SE REGLAMENTA EL RÉGIMEN TRIBUTARIO MUNICIPAL DE CIUDAD DEL ESTE, Y SE ESTABLECEN LOS IMPORTES DE TASAS, CONTRIBUCIONES ESPECIALES Y OTROS INGRESOS NO TRIBUTARIOS, ASÍ COMO LAS NORMAS DE APLICACIÓN GENERAL EN EL PROCESO DE RECAUDACIÓN DE LA MUNICIPALIDAD DE CIUDAD DEL ESTE PARA EL EJERCICIO FISCAL 2026”.;Ordenanzas Junta Municipal año 2026;;ordenanza-n-004-2026-jm;https://mcde.gov.py/post/ordenanza-n-004-2026-jm;https://mcde.gov.py/api/v1/public/file/9cc7a124af81fcd98a20c885924c29a9679a39407d152c891e693276;03_PDF_Originales/2026/3743_ordenanza-n-004-2026-jm.pdf;1048971;2;6315;ok
3117;VARIOS;ordenanza-001-2006;Por la cual se modifica la ordenanza numero 38-99-  Junta Municipal que se establece normas de prevención de incendios en las edificaciones;Ordenanzas Junta Municipal años varios ;;ordenanza-001-2006;https://mcde.gov.py/post/ordenanza-001-2006;https://mcde.gov.py/api/v1/public/file/56d2a56d977136994d00c9727aac33a26d90cd88b1906a594eed2a5c;03_PDF_Originales/VARIOS/3117_ordenanza-001-2006.pdf;190665;3;0;escaneado_sin_texto
3118;VARIOS;OEDENANZA  005-1976 ;Por la que se reglamenta las edificaciones en la Ciudad de Pdte. Stroessner;Ordenanzas Junta Municipal años varios ;;oedenanza-005-1976-;https://mcde.gov.py/post/oedenanza-005-1976-;https://mcde.gov.py/api/v1/public/file/4018bec874a7af3b94b5979dece2c7ebae3565cd1f21d9847e46ccf5;03_PDF_Originales/VARIOS/3118_oedenanza-005-1976-.pdf;28092142;40;87646;ok
3119;VARIOS;ORDENANAZA  007-1998 ;Por la cual se reglamenta las condiciones higiénica de salubridad en los hoteles pensiones bares restaurantes;Ordenanzas Junta Municipal años varios ;;ordenanaza-007-1998-;https://mcde.gov.py/post/ordenanaza-007-1998-;https://mcde.gov.py/api/v1/public/file/3fd2bcc00e05465624509c23c53239db0bd20f3abf3655e56480b019;03_PDF_Originales/VARIOS/3119_ordenanaza-007-1998-.pdf;2128230;6;13704;ok
3120;VARIOS;ORDENANZA  010-2011 ;Que reglamenta la Instalación de Cartel Publicitarios;Ordenanzas Junta Municipal años varios ;;ordenanza-010-2011-;https://mcde.gov.py/post/ordenanza-010-2011-;https://mcde.gov.py/api/v1/public/file/af3b0552a06aada2b71874241971a68b857cf7d25bbaa287e4557749;03_PDF_Originales/VARIOS/3120_ordenanza-010-2011-.pdf;7794299;12;43312;ok
3121;VARIOS;ORDENANZA  020-2017 ;Modifica  la Ord. 010.2011 instalaciones publicitarias;Ordenanzas Junta Municipal años varios ;;ordenanza-020-2017-;https://mcde.gov.py/post/ordenanza-020-2017-;https://mcde.gov.py/api/v1/public/file/84ed0d458f149d3a21b30edad7061084cbbe47a4a1bb2d55b8bf9d17;03_PDF_Originales/VARIOS/3121_ordenanza-020-2017-.pdf;825896;2;4936;ok
3122;VARIOS;ORDENANAZA  022-1998 ;Se modifica parcialmente la  ordenanza N°05.76  Junta Municipal  que reglamenta las edificaciones en cuidad del Este ;Ordenanzas Junta Municipal años varios ;;ordenanaza-022-1998-;https://mcde.gov.py/post/ordenanaza-022-1998-;https://mcde.gov.py/api/v1/public/file/f0401112dc6acb6c6fc2dc627ddddc853cc10e09385be1562a46feca;03_PDF_Originales/VARIOS/3122_ordenanaza-022-1998-.pdf;2628706;5;11366;ok
3123;VARIOS;ORDENANZA 038-1999; Establece normas de prevención de incendios en las edificaciones;Ordenanzas Junta Municipal años varios ;;ordenanza-038-1999;https://mcde.gov.py/post/ordenanza-038-1999;https://mcde.gov.py/api/v1/public/file/c81989e34af36ca39d2bb1de9d9a1fa2595596ed8ee10854a1f58b05;03_PDF_Originales/VARIOS/3123_ordenanza-038-1999.pdf;28764929;48;113036;ok
3124;VARIOS;Ordenanza 040.1998 ;Por la cual se regula estaciones de servicio y gasolinera en cuidad del este;Ordenanzas Junta Municipal años varios ;;ordenanza-0401998-;https://mcde.gov.py/post/ordenanza-0401998-;https://mcde.gov.py/api/v1/public/file/5704e3face5d8f2b340365854e11a097734e9f65cc73e0c658a1884f;03_PDF_Originales/VARIOS/3124_ordenanza-0401998-.pdf;3387948;6;13093;ok
3125;VARIOS;Ordenanza 053-1997 ;Por el cual se determinan acciones de carácter prohibitivo en relación al expendio de bebidas alcohólica;Ordenanzas Junta Municipal años varios ;;ordenanza-053-1997-;https://mcde.gov.py/post/ordenanza-053-1997-;https://mcde.gov.py/api/v1/public/file/3ff12ed202c1bee4414be491678a2090b254ff2ce132bb315ff1bcd6;03_PDF_Originales/VARIOS/3125_ordenanza-053-1997-.pdf;337860;5;0;escaneado_sin_texto
3126;VARIOS;Ordenanza 066-1999; Se reglamenta la colocación de carteles Publicitarios en la vía Publica y Área;Ordenanzas Junta Municipal años varios ;;ordenanza-066-1999;https://mcde.gov.py/post/ordenanza-066-1999;https://mcde.gov.py/api/v1/public/file/fb6d677d4af9fc00fa32c7bc6061028791c30cf169370bf31c935f76;03_PDF_Originales/VARIOS/3126_ordenanza-066-1999.pdf;5044750;6;13421;ok
3127;VARIOS;Ordenanza 67-1999; Se modifica y amplia la Ordenanza 37.98 uso de cámaras desbarradoras y desengrasadoras;Ordenanzas Junta Municipal años varios ;;ordenanza-67-1999;https://mcde.gov.py/post/ordenanza-67-1999;https://mcde.gov.py/api/v1/public/file/3011024768aa990ec6b08ab84ab55a1fcccdc8095de2f184a9b90173;03_PDF_Originales/VARIOS/3127_ordenanza-67-1999.pdf;1670275;5;0;escaneado_sin_texto
3128;VARIOS;Ordenanza 36.00;Por la cual se amplia y modifica la ordenanza 66-99-Junta Municipal;Ordenanzas Junta Municipal años varios ;;ordenanza-3600;https://mcde.gov.py/post/ordenanza-3600;https://mcde.gov.py/api/v1/public/file/03f1931bd8dcdb33e85902665c75de22351eb3573e880979fc52fa73;03_PDF_Originales/VARIOS/3166_ordenanza-36-00-.pdf;1450441;0;0;duplicado_pdf
3129;VARIOS;ORDENANZA 015-2018 ;Ord. 015.2018 Establece reglamentación base disponible de patente comercial se establece multa por presentación tardía de balance;Ordenanzas Junta Municipal años varios ;;ordenanza-015-2018-;https://mcde.gov.py/post/ordenanza-015-2018-;https://mcde.gov.py/api/v1/public/file/337b9a40599a0e38d05bb30d6f6bd8aea03eed320903ff3528daf956;03_PDF_Originales/VARIOS/3129_ordenanza-015-2018-.pdf;699653;2;3078;ok
3130;VARIOS;ORDENANZA 037-14;037.14 PRESENTAR FACTURA DE IMPUESTO PARA LA PATENTE COMERCIAL_020;Ordenanzas Junta Municipal años varios ;;ordenanza-037-14;https://mcde.gov.py/post/ordenanza-037-14;https://mcde.gov.py/api/v1/public/file/1a738adf819cafc91801e1972d4bba5552efc031df6f79e4fe697372;03_PDF_Originales/VARIOS/3130_ordenanza-037-14.pdf;577764;2;1811;ok
3131;VARIOS;ORDENANZA 002-1976;Ord. 002.1976 Por la que se ordena la construcción de murallas y veredas en los inmuebles;Ordenanzas Junta Municipal años varios ;;ordenanza-002-1976;https://mcde.gov.py/post/ordenanza-002-1976;https://mcde.gov.py/api/v1/public/file/1ec662a0759884185a6cd622d30499462c7413b1374acbcee1816453;03_PDF_Originales/VARIOS/3131_ordenanza-002-1976.pdf;825085;1;1629;ok
3132;VARIOS;ORDENANAZA 002-1997;Ord. 002.1997 Que reglamenta la contracción de veredas y la transitabilidad frente a los inmuebles ubicado en el distrito;Ordenanzas Junta Municipal años varios ;;ordenanaza-002-1997;https://mcde.gov.py/post/ordenanaza-002-1997;https://mcde.gov.py/api/v1/public/file/03279df1b0088606bf0e22d684a7aa79b14be88c5adedad571efd5fe;03_PDF_Originales/VARIOS/3132_ordenanaza-002-1997.pdf;1039283;2;4844;ok
3133;VARIOS;ORDENANZA 04-05;Ord. 04.05 Se establece reglamentación de patente y multa;Ordenanzas Junta Municipal años varios ;;ordenanza-04-05;https://mcde.gov.py/post/ordenanza-04-05;https://mcde.gov.py/api/v1/public/file/867e46afac4d7af33b77dcf20ad479c13ea9c28d41ea9dbe70fc80b2;03_PDF_Originales/VARIOS/3133_ordenanza-04-05.pdf;2275490;3;0;escaneado_sin_texto
3134;VARIOS;Ordenanza 05-03;Ord. 05.03 Se modifica los Artículos 4 y 5 FR. la Ordenanza 13.92 Tasa de desinfección a los ómnibus;Ordenanzas Junta Municipal años varios ;;ordenanza-05-03;https://mcde.gov.py/post/ordenanza-05-03;;;0;0;0;sin_pdf
3135;VARIOS;Ordenanza  006-1993;  Ord. 006.1993 Por la que se Reglamenta la Instalación de Pasacalle;Ordenanzas Junta Municipal años varios ;;ordenanza-006-1993;https://mcde.gov.py/post/ordenanza-006-1993;https://mcde.gov.py/api/v1/public/file/5757d71d33a672ae554599229888eb9e1f0b7c5a4f621a0afbf3042a;03_PDF_Originales/VARIOS/3135_ordenanza-006-1993.pdf;1450707;3;5607;ok
3136;VARIOS;Ordenanza 006-2000;Ord. 006.2000 Que modifica y amplia la ordenanza 19.93 y crea el registro de los profesionales de la_0000;Ordenanzas Junta Municipal años varios ;;ordenanza-006-2000;https://mcde.gov.py/post/ordenanza-006-2000;https://mcde.gov.py/api/v1/public/file/9da335b1a6aa20f12ed786d6116689e95b004016393f70d7761b2c39;03_PDF_Originales/VARIOS/3136_ordenanza-006-2000.pdf;4045655;11;19176;ok
3137;VARIOS;Ordenanza 006-2009 ;Ord. 006.2009 Modifica parcialmente el articulo 2º de la Ordenanza 24.05 Normas de prevención contra incendios en las edificaciones_0001;Ordenanzas Junta Municipal años varios ;;ordenanza-006-2009-;https://mcde.gov.py/post/ordenanza-006-2009-;https://mcde.gov.py/api/v1/public/file/a1bba98e66b7ec0ce96e73696a569bc1437e31b4bf1c8ea4db8b6bf1;03_PDF_Originales/VARIOS/3137_ordenanza-006-2009-.pdf;381790;2;1605;ok
3139;VARIOS;Ordenanza 008-1988 ;Ord. 008.1988 Por-la-que-se-establecen-tasas-por-desinfeccion-de-vehiculos-de-transporte-publico;Ordenanzas Junta Municipal años varios ;;ordenanza-008-1988-;https://mcde.gov.py/post/ordenanza-008-1988-;https://mcde.gov.py/api/v1/public/file/333dee8af4b557ccce5be869efa1328dd0dd30ed556912a9671e9482;03_PDF_Originales/VARIOS/3139_ordenanza-008-1988-.pdf;107114;1;0;escaneado_sin_texto
3140;VARIOS;Ordenanza 009-1998  ;Ord. 009.1998 Se reglamenta servicio de provisión y retiro de escombros de obras;Ordenanzas Junta Municipal años varios ;;ordenanza-009-1998-;https://mcde.gov.py/post/ordenanza-009-1998-;https://mcde.gov.py/api/v1/public/file/acb16ae826f6086a09f97ea015a8b9208acb8c4c23434b5ba37c27a7;03_PDF_Originales/VARIOS/3140_ordenanza-009-1998-.pdf;1656917;3;0;escaneado_sin_texto
3141;VARIOS;Ordenanza 009-2019 ;Ord. 009.2019 derogación del uso de suelo Barrio Defensores del chaco;Ordenanzas Junta Municipal años varios ;;ordenanza-009-2019-;https://mcde.gov.py/post/ordenanza-009-2019-;https://mcde.gov.py/api/v1/public/file/e1414f81543c53eee01032e46c8b20ec0120433476224eb3ba5cf59e;03_PDF_Originales/VARIOS/3141_ordenanza-009-2019-.pdf;804243;2;3146;ok
3142;VARIOS;Ordenanza  09-1989  ;Ord. 09.1989 Se reglamenta la colocación de carteles Publicitarios Ciudad Presidente Strossner;Ordenanzas Junta Municipal años varios ;;ordenanza-09-1989-;https://mcde.gov.py/post/ordenanza-09-1989-;https://mcde.gov.py/api/v1/public/file/015e66b68215d509b7553d29fa72842dd18305faf571ae0e7545ebde;03_PDF_Originales/VARIOS/3142_ordenanza-09-1989-.pdf;2086709;2;5005;ok
3143;VARIOS;Ordenanza 010-1988;Ord. 010.1988 Por-la-que-se-reglamenta-la-altura-y-caracteristica-de-los-edificios-en-la-zona-centrica-de-Ciudad-Presidente-Stroessner;Ordenanzas Junta Municipal años varios ;;ordenanza-010-1988;https://mcde.gov.py/post/ordenanza-010-1988;https://mcde.gov.py/api/v1/public/file/5ece189725549aae1dec6c61aec1ffd49f83df06194f944433d1916a;03_PDF_Originales/VARIOS/3143_ordenanza-010-1988.pdf;227354;3;0;escaneado_sin_texto
3144;VARIOS;Ordenanza 010-1990 ; Ord. 010.1990 Por-la-que-se-modifica-el-art-28-inc-c-y-d-la-ord-12-88-JM-que-reglamenta-la-construccion-de-locales-comerciales;Ordenanzas Junta Municipal años varios ;;ordenanza-010-1990-;https://mcde.gov.py/post/ordenanza-010-1990-;https://mcde.gov.py/api/v1/public/file/71fddabc695ed176a80be90a1374aefd9de207ec64deb87ab4f48094;03_PDF_Originales/VARIOS/3144_ordenanza-010-1990-.pdf;64852;1;0;escaneado_sin_texto
3145;VARIOS;Ordenanza 011-1988 ;Ord. 011.1988 Por-la-que-se-reglamenta-el-uso-de-suelo-en-el-barrio-Boqueron-de-ciudad-Presidente-Stroessner;Ordenanzas Junta Municipal años varios ;;ordenanza-011-1988-;https://mcde.gov.py/post/ordenanza-011-1988-;https://mcde.gov.py/api/v1/public/file/803f6ad58cf464d616337b4f71925011127de9f4dcef798bf26503e7;03_PDF_Originales/VARIOS/3145_ordenanza-011-1988-.pdf;110824;2;0;escaneado_sin_texto
3146;VARIOS;Ordenanza 011-1994 ; Ord. 011.1994 Que reglamenta el uso de suelo en Ciudad del Este;Ordenanzas Junta Municipal años varios ;;ordenanza-011-1994-;https://mcde.gov.py/post/ordenanza-011-1994-;https://mcde.gov.py/api/v1/public/file/8b12bc9a910813c8ea5bb7aaa6426b38614ea0648ab286e837f05347;03_PDF_Originales/VARIOS/3146_ordenanza-011-1994-.pdf;1340415;2;5273;ok
3147;VARIOS;Ordenanza 013-1988  ;Ord. 013.1988 Por-la-cual-se-establece-la-tasa-a-ser-percibido-por-el-servicio-de-desinfeccion-de-establecimiento-publico-y-comerciales-de-Ciudad-Presidente Stroessner;Ordenanzas Junta Municipal años varios ;;ordenanza-013-1988-;https://mcde.gov.py/post/ordenanza-013-1988-;https://mcde.gov.py/api/v1/public/file/5f63f2000e142d049ef4f7949040c68eb12df095c955fd6df1aa330d;03_PDF_Originales/VARIOS/3147_ordenanza-013-1988-.pdf;71135;1;0;escaneado_sin_texto
3148;VARIOS;Ordenanza 013-1994  ;Ord. 013.1994 Actualización del impuesto al faenamiento y las tasas por salubridad;Ordenanzas Junta Municipal años varios ;;ordenanza-013-1994-;https://mcde.gov.py/post/ordenanza-013-1994-;https://mcde.gov.py/api/v1/public/file/5c056c5d745fb5461a602095fffe49d70159b68a02aaf5b38d025139;03_PDF_Originales/VARIOS/3148_ordenanza-013-1994-.pdf;650002;1;2219;ok
3149;VARIOS;Ordenanza 015-1988;Ord. 015.1988 Por-la-cual-se-reglamenta-la-aplicacion-del-art-44-de-la-ley-620-76-del-regimen-tributario-para-la-municipalidad-del-interior-y-establece-nor;Ordenanzas Junta Municipal años varios ;;ordenanza-015-1988;https://mcde.gov.py/post/ordenanza-015-1988;https://mcde.gov.py/api/v1/public/file/d736bbc1b45aa925a94cddbf613b6a5d6d60cd84a527a34b4ebbd39a;03_PDF_Originales/VARIOS/3149_ordenanza-015-1988.pdf;178731;2;0;escaneado_sin_texto
3150;VARIOS;Ordenanza 015-1991;Ord. 015.1991 Por-la-que-se-modifica-y-se-amplia-la-ord-11-88-JM-de-fecha-8-x-1988-y-se-establece-la-prohibicion-de-construccion;Ordenanzas Junta Municipal años varios ;;ordenanza-015-1991;https://mcde.gov.py/post/ordenanza-015-1991;https://mcde.gov.py/api/v1/public/file/c5e7a7685649b33e0623b2144beedbb741119dc6dacbd0b26cbfe7ba;03_PDF_Originales/VARIOS/3150_ordenanza-015-1991.pdf;118812;2;0;escaneado_sin_texto
3151;VARIOS;Ordenanza 015-1997;Ord. 015.1997 Por-la-cual-se-modifica-de-la-ord-08-86-JM-que-se-dispone-la-regularizacion-de-construcciones  ;Ordenanzas Junta Municipal años varios ;;ordenanza-015-1997;https://mcde.gov.py/post/ordenanza-015-1997;https://mcde.gov.py/api/v1/public/file/bbd067be3742f7f23312949cf7d32ecadb1e96bf44bfaa09ab4f2e7b;03_PDF_Originales/VARIOS/3151_ordenanza-015-1997.pdf;449057;7;0;escaneado_sin_texto
3152;VARIOS;Ordenanza 016-1988  ;Ord. 016.1988 Por-la-cual-se-reglamenta-la-categoria-prerrogativa-y-responsabilidades-de-ls-profesionales-de-la-construccion;Ordenanzas Junta Municipal años varios ;;ordenanza-016-1988-;https://mcde.gov.py/post/ordenanza-016-1988-;https://mcde.gov.py/api/v1/public/file/2f4f4667112b065cc250a78ec20e72dd3ac95208ac3be0803f1eb5b7;03_PDF_Originales/VARIOS/3152_ordenanza-016-1988-.pdf;448867;6;0;escaneado_sin_texto
